W08A,None,{'station': 'W08A', 'az': 253.436, 'dist': '45.0619', 'pga': 0.778, 'date': '2011-12-04', 'time': '18:52:51'}
W08E,None,{'station': 'W08E', 'az': 243.145, 'dist': '43.3274', 'pga': 0.837, 'date': '2011-12-04', 'time': '18:52:51'}
W095,None,{'station': 'W095', 'az': 251.55, 'dist': '50.4616', 'pga': 0.419, 'date': '2011-12-04', 'time': '18:52:51'}
W096,None,{'station': 'W096', 'az': 298.431, 'dist': '24.6314', 'pga': 0.897, 'date': '2011-12-04', 'time': '18:52:51'}
W001,None,{'station': 'W001', 'az': 337.013, 'dist': '286.037', 'pga': 0.479, 'date': '2011-12-04', 'time': '19:57:43'}
W003,None,{'station': 'W003', 'az': 342.864, 'dist': '323.14', 'pga': 0.359, 'date': '2011-12-04', 'time': '19:57:43'}
W008,None,{'station': 'W008', 'az': 344.595, 'dist': '330.989', 'pga': 0.359, 'date': '2011-12-04', 'time': '19:57:43'}
W00A,None,{'station': 'W00A', 'az': 341.645, 'dist': '315.132', 'pga': 0.359, 'date': '2011-12-04', 'time': '19:57:43'}
W00F,None,{'station': 'W00F', 'az': 345.458, 'dist': '334.518', 'pga': 0.538, 'date': '2011-12-04', 'time': '19:57:43'}
W014,None,{'station': 'W014', 'az': 346.241, 'dist': '349.331', 'pga': 0.419, 'date': '2011-12-04', 'time': '19:57:43'}
W015,None,{'station': 'W015', 'az': 340.339, 'dist': '312.012', 'pga': 0.419, 'date': '2011-12-04', 'time': '19:57:43'}
W017,None,{'station': 'W017', 'az': 339.397, 'dist': '289.162', 'pga': 0.479, 'date': '2011-12-04', 'time': '19:57:43'}
W018,None,{'station': 'W018', 'az': 340.151, 'dist': '284.37', 'pga': 0.479, 'date': '2011-12-04', 'time': '19:57:43'}
W019,None,{'station': 'W019', 'az': 334.19, 'dist': '275.998', 'pga': 0.419, 'date': '2011-12-04', 'time': '19:57:43'}
W01D,None,{'station': 'W01D', 'az': 343.508, 'dist': '315.117', 'pga': 0.419, 'date': '2011-12-04', 'time': '19:57:43'}
W01F,None,{'station': 'W01F', 'az': 332.486, 'dist': '264.666', 'pga': 0.359, 'date': '2011-12-04', 'time': '19:57:43'}
W020,None,{'station': 'W020', 'az': 335.081, 'dist': '271.819', 'pga': 0.419, 'date': '2011-12-04', 'time': '19:57:43'}
W021,None,{'station': 'W021', 'az': 342.185, 'dist': '302.242', 'pga': 0.419, 'date': '2011-12-04', 'time': '19:57:43'}
W042,None,{'station': 'W042', 'az': 350.247, 'dist': '415.132', 'pga': 0.419, 'date': '2011-12-04', 'time': '19:57:43'}
W059,None,{'station': 'W059', 'az': 319.354, 'dist': '284.57', 'pga': 0.419, 'date': '2011-12-04', 'time': '19:57:43'}
W072,None,{'station': 'W072', 'az': 335.14, 'dist': '351.529', 'pga': 0.479, 'date': '2011-12-04', 'time': '19:57:43'}
W077,None,{'station': 'W077', 'az': 329.602, 'dist': '349.451', 'pga': 0.419, 'date': '2011-12-04', 'time': '19:57:43'}
W078,None,{'station': 'W078', 'az': 333.309, 'dist': '340.205', 'pga': 0.538, 'date': '2011-12-04', 'time': '19:57:43'}
W079,None,{'station': 'W079', 'az': 333.324, 'dist': '352.226', 'pga': 0.538, 'date': '2011-12-04', 'time': '19:57:43'}
W07E,None,{'station': 'W07E', 'az': 331.082, 'dist': '366.266', 'pga': 0.359, 'date': '2011-12-04', 'time': '19:57:43'}
W07F,None,{'station': 'W07F', 'az': 335.862, 'dist': '347.891', 'pga': 0.598, 'date': '2011-12-04', 'time': '19:57:43'}
W083,None,{'station': 'W083', 'az': 339.66, 'dist': '358.422', 'pga': 0.419, 'date': '2011-12-04', 'time': '19:57:43'}
W084,None,{'station': 'W084', 'az': 334.464, 'dist': '348.664', 'pga': 0.239, 'date': '2011-12-04', 'time': '19:57:43'}
W087,None,{'station': 'W087', 'az': 330.62, 'dist': '323.405', 'pga': 0.957, 'date': '2011-12-04', 'time': '19:57:43'}
W08A,None,{'station': 'W08A', 'az': 330.088, 'dist': '360.696', 'pga': 0.359, 'date': '2011-12-04', 'time': '19:57:43'}
W08E,None,{'station': 'W08E', 'az': 330.171, 'dist': '352.599', 'pga': 0.359, 'date': '2011-12-04', 'time': '19:57:43'}
W095,None,{'station': 'W095', 'az': 329.195, 'dist': '360.413', 'pga': 0.359, 'date': '2011-12-04', 'time': '19:57:43'}
W096,None,{'station': 'W096', 'az': 334.869, 'dist': '372.281', 'pga': 0.778, 'date': '2011-12-04', 'time': '19:57:43'}
W001,None,{'station': 'W001', 'az': 25.8562, 'dist': '192.202', 'pga': 0.479, 'date': '2011-12-05', 'time': '02:22:25'}
W003,None,{'station': 'W003', 'az': 24.5186, 'dist': '240.305', 'pga': 0.658, 'date': '2011-12-05', 'time': '02:22:25'}
W008,None,{'station': 'W008', 'az': 25.0153, 'dist': '252.736', 'pga': 0.359, 'date': '2011-12-05', 'time': '02:22:25'}
W00A,None,{'station': 'W00A', 'az': 24.6424, 'dist': '229.819', 'pga': 0.419, 'date': '2011-12-05', 'time': '02:22:25'}
W00F,None,{'station': 'W00F', 'az': 25.3465, 'dist': '258.684', 'pga': 0.837, 'date': '2011-12-05', 'time': '02:22:25'}
W014,None,{'station': 'W014', 'az': 24.0865, 'dist': '273.074', 'pga': 0.419, 'date': '2011-12-05', 'time': '02:22:25'}
W015,None,{'station': 'W015', 'az': 23.8898, 'dist': '222.613', 'pga': 0.419, 'date': '2011-12-05', 'time': '02:22:25'}
W017,None,{'station': 'W017', 'az': 27.4375, 'dist': '203.297', 'pga': 0.479, 'date': '2011-12-05', 'time': '02:22:25'}
W018,None,{'station': 'W018', 'az': 29.156, 'dist': '203.026', 'pga': 0.479, 'date': '2011-12-05', 'time': '02:22:25'}
W019,None,{'station': 'W019', 'az': 25.5569, 'dist': '175.136', 'pga': 0.598, 'date': '2011-12-05', 'time': '02:22:25'}
W01D,None,{'station': 'W01D', 'az': 26.4637, 'dist': '236.888', 'pga': 0.419, 'date': '2011-12-05', 'time': '02:22:25'}
W01F,None,{'station': 'W01F', 'az': 27.0431, 'dist': '161.949', 'pga': 1.376, 'date': '2011-12-05', 'time': '02:22:25'}
W020,None,{'station': 'W020', 'az': 27.4848, 'dist': '175.981', 'pga': 0.479, 'date': '2011-12-05', 'time': '02:22:25'}
W021,None,{'station': 'W021', 'az': 27.4683, 'dist': '222.736', 'pga': 1.196, 'date': '2011-12-05', 'time': '02:22:25'}
W042,None,{'station': 'W042', 'az': 21.1118, 'dist': '342.254', 'pga': 0.538, 'date': '2011-12-05', 'time': '02:22:25'}
W059,None,{'station': 'W059', 'az': 4.94584, 'dist': '125.117', 'pga': 0.598, 'date': '2011-12-05', 'time': '02:22:25'}
W072,None,{'station': 'W072', 'az': 11.6485, 'dist': '232.931', 'pga': 0.538, 'date': '2011-12-05', 'time': '02:22:25'}
W077,None,{'station': 'W077', 'az': 4.95608, 'dist': '211.023', 'pga': 0.479, 'date': '2011-12-05', 'time': '02:22:25'}
W078,None,{'station': 'W078', 'az': 11.2026, 'dist': '217.21', 'pga': 0.718, 'date': '2011-12-05', 'time': '02:22:25'}
W079,None,{'station': 'W079', 'az': 9.32451, 'dist': '226.782', 'pga': 0.359, 'date': '2011-12-05', 'time': '02:22:25'}
W07E,None,{'station': 'W07E', 'az': 4.40994, 'dist': '230.091', 'pga': 0.479, 'date': '2011-12-05', 'time': '02:22:25'}
W07F,None,{'station': 'W07F', 'az': 13.0543, 'dist': '232.736', 'pga': 0.479, 'date': '2011-12-05', 'time': '02:22:25'}
W083,None,{'station': 'W083', 'az': 15.912, 'dist': '255.323', 'pga': 0.359, 'date': '2011-12-05', 'time': '02:22:25'}
W084,None,{'station': 'W084', 'az': 11.2665, 'dist': '228.151', 'pga': 0.299, 'date': '2011-12-05', 'time': '02:22:25'}
W087,None,{'station': 'W087', 'az': 10.8667, 'dist': '194.345', 'pga': 0.419, 'date': '2011-12-05', 'time': '02:22:25'}
W08A,None,{'station': 'W08A', 'az': 3.88617, 'dist': '221.94', 'pga': 0.479, 'date': '2011-12-05', 'time': '02:22:25'}
W08E,None,{'station': 'W08E', 'az': 5.21744, 'dist': '215.615', 'pga': 0.359, 'date': '2011-12-05', 'time': '02:22:25'}
W095,None,{'station': 'W095', 'az': 2.72176, 'dist': '218.534', 'pga': 1.316, 'date': '2011-12-05', 'time': '02:22:25'}
W096,None,{'station': 'W096', 'az': 8.43222, 'dist': '248.777', 'pga': 0.538, 'date': '2011-12-05', 'time': '02:22:25'}
W001,None,{'station': 'W001', 'az': 41.5172, 'dist': '9.23376', 'pga': 7.297, 'date': '2011-12-05', 'time': '12:30:45'}
W003,None,{'station': 'W003', 'az': 22.9692, 'dist': '57.029', 'pga': 4.247, 'date': '2011-12-05', 'time': '12:30:45'}
W008,None,{'station': 'W008', 'az': 25.106, 'dist': '69.4224', 'pga': 1.316, 'date': '2011-12-05', 'time': '12:30:45'}
W00A,None,{'station': 'W00A', 'az': 23.1656, 'dist': '46.5321', 'pga': 6.041, 'date': '2011-12-05', 'time': '12:30:45'}
W00F,None,{'station': 'W00F', 'az': 26.2582, 'dist': '75.3759', 'pga': 0.658, 'date': '2011-12-05', 'time': '12:30:45'}
W014,None,{'station': 'W014', 'az': 22.3282, 'dist': '89.8455', 'pga': 1.256, 'date': '2011-12-05', 'time': '12:30:45'}
W015,None,{'station': 'W015', 'az': 18.6022, 'dist': '39.526', 'pga': 2.751, 'date': '2011-12-05', 'time': '12:30:45'}
W017,None,{'station': 'W017', 'az': 48.1658, 'dist': '21.4886', 'pga': 5.264, 'date': '2011-12-05', 'time': '12:30:45'}
W018,None,{'station': 'W018', 'az': 62.2297, 'dist': '23.9938', 'pga': 5.981, 'date': '2011-12-05', 'time': '12:30:45'}
W019,None,{'station': 'W019', 'az': 195.514, 'dist': '8.30734', 'pga': 60.173, 'date': '2011-12-05', 'time': '12:30:45'}
W01D,None,{'station': 'W01D', 'az': 31.4341, 'dist': '53.8055', 'pga': 0.957, 'date': '2011-12-05', 'time': '12:30:45'}
W01F,None,{'station': 'W01F', 'az': 190.967, 'dist': '22.1569', 'pga': 8.912, 'date': '2011-12-05', 'time': '12:30:45'}
W020,None,{'station': 'W020', 'az': 160.918, 'dist': '10.4911', 'pga': 186.919, 'date': '2011-12-05', 'time': '12:30:45'}
W021,None,{'station': 'W021', 'az': 38.6303, 'dist': '40.3026', 'pga': 0.718, 'date': '2011-12-05', 'time': '12:30:45'}
W042,None,{'station': 'W042', 'az': 16.8424, 'dist': '159.888', 'pga': 0.419, 'date': '2011-12-05', 'time': '12:30:45'}
W059,None,{'station': 'W059', 'az': 238.58, 'dist': '78.6926', 'pga': 1.376, 'date': '2011-12-05', 'time': '12:30:45'}
W072,None,{'station': 'W072', 'az': 333.997, 'dist': '69.2856', 'pga': 2.452, 'date': '2011-12-05', 'time': '12:30:45'}
W077,None,{'station': 'W077', 'az': 306.916, 'dist': '74.124', 'pga': 0.598, 'date': '2011-12-05', 'time': '12:30:45'}
W078,None,{'station': 'W078', 'az': 323.24, 'dist': '58.9594', 'pga': 2.153, 'date': '2011-12-05', 'time': '12:30:45'}
W079,None,{'station': 'W079', 'az': 324.943, 'dist': '70.8268', 'pga': 0.718, 'date': '2011-12-05', 'time': '12:30:45'}
W07E,None,{'station': 'W07E', 'az': 316.856, 'dist': '87.3035', 'pga': 1.316, 'date': '2011-12-05', 'time': '12:30:45'}
W07F,None,{'station': 'W07F', 'az': 337.782, 'dist': '65.7095', 'pga': 6.041, 'date': '2011-12-05', 'time': '12:30:45'}
W083,None,{'station': 'W083', 'az': 354.742, 'dist': '79.8967', 'pga': 2.393, 'date': '2011-12-05', 'time': '12:30:45'}
W084,None,{'station': 'W084', 'az': 330.43, 'dist': '66.5766', 'pga': 1.974, 'date': '2011-12-05', 'time': '12:30:45'}
W087,None,{'station': 'W087', 'az': 301.451, 'dist': '48.0152', 'pga': 2.632, 'date': '2011-12-05', 'time': '12:30:45'}
W08A,None,{'station': 'W08A', 'az': 311.773, 'dist': '83.6605', 'pga': 1.555, 'date': '2011-12-05', 'time': '12:30:45'}
W08E,None,{'station': 'W08E', 'az': 310.259, 'dist': '75.825', 'pga': 1.196, 'date': '2011-12-05', 'time': '12:30:45'}
W095,None,{'station': 'W095', 'az': 308.113, 'dist': '85.2478', 'pga': 0.658, 'date': '2011-12-05', 'time': '12:30:45'}
W096,None,{'station': 'W096', 'az': 333.043, 'dist': '90.0661', 'pga': 0.479, 'date': '2011-12-05', 'time': '12:30:45'}
W001,None,{'station': 'W001', 'az': 212.491, 'dist': '161.948', 'pga': 0.718, 'date': '2011-12-05', 'time': '18:49:34'}
W003,None,{'station': 'W003', 'az': 217.758, 'dist': '115.242', 'pga': 0.718, 'date': '2011-12-05', 'time': '18:49:34'}
W008,None,{'station': 'W008', 'az': 218.075, 'dist': '102.642', 'pga': 0.419, 'date': '2011-12-05', 'time': '18:49:34'}
W00A,None,{'station': 'W00A', 'az': 216.493, 'dist': '125.399', 'pga': 0.479, 'date': '2011-12-05', 'time': '18:49:34'}
W00F,None,{'station': 'W00F', 'az': 217.966, 'dist': '96.5168', 'pga': 0.479, 'date': '2011-12-05', 'time': '18:49:34'}
W014,None,{'station': 'W014', 'az': 223.992, 'dist': '84.2124', 'pga': 0.837, 'date': '2011-12-05', 'time': '18:49:34'}
W015,None,{'station': 'W015', 'az': 217.124, 'dist': '133.062', 'pga': 0.419, 'date': '2011-12-05', 'time': '18:49:34'}
W017,None,{'station': 'W017', 'az': 210.803, 'dist': '150.472', 'pga': 0.479, 'date': '2011-12-05', 'time': '18:49:34'}
W018,None,{'station': 'W018', 'az': 208.484, 'dist': '150.67', 'pga': 0.479, 'date': '2011-12-05', 'time': '18:49:34'}
W019,None,{'station': 'W019', 'az': 212.214, 'dist': '179.021', 'pga': 0.419, 'date': '2011-12-05', 'time': '18:49:34'}
W01D,None,{'station': 'W01D', 'az': 213.543, 'dist': '117.276', 'pga': 0.359, 'date': '2011-12-05', 'time': '18:49:34'}
W01F,None,{'station': 'W01F', 'az': 210.552, 'dist': '191.832', 'pga': 0.419, 'date': '2011-12-05', 'time': '18:49:34'}
W020,None,{'station': 'W020', 'az': 210.341, 'dist': '177.757', 'pga': 0.419, 'date': '2011-12-05', 'time': '18:49:34'}
W021,None,{'station': 'W021', 'az': 211.153, 'dist': '131.051', 'pga': 0.359, 'date': '2011-12-05', 'time': '18:49:34'}
W042,None,{'station': 'W042', 'az': 281.414, 'dist': '46.7668', 'pga': 1.495, 'date': '2011-12-05', 'time': '18:49:34'}
W059,None,{'station': 'W059', 'az': 221.103, 'dist': '244.26', 'pga': 0.419, 'date': '2011-12-05', 'time': '18:49:34'}
W072,None,{'station': 'W072', 'az': 236.661, 'dist': '147.386', 'pga': 0.359, 'date': '2011-12-05', 'time': '18:49:34'}
W077,None,{'station': 'W077', 'az': 237.063, 'dist': '181.271', 'pga': 0.479, 'date': '2011-12-05', 'time': '18:49:34'}
W078,None,{'station': 'W078', 'az': 233.158, 'dist': '160.115', 'pga': 0.718, 'date': '2011-12-05', 'time': '18:49:34'}
W079,None,{'station': 'W079', 'az': 237.439, 'dist': '158.357', 'pga': 0.419, 'date': '2011-12-05', 'time': '18:49:34'}
W07E,None,{'station': 'W07E', 'az': 242.494, 'dist': '171.874', 'pga': 0.359, 'date': '2011-12-05', 'time': '18:49:34'}
W07F,None,{'station': 'W07F', 'az': 234.959, 'dist': '143.65', 'pga': 0.419, 'date': '2011-12-05', 'time': '18:49:34'}
W083,None,{'station': 'W083', 'az': 237.427, 'dist': '118.624', 'pga': 1.077, 'date': '2011-12-05', 'time': '18:49:34'}
W084,None,{'station': 'W084', 'az': 235.81, 'dist': '151.888', 'pga': 0.239, 'date': '2011-12-05', 'time': '18:49:34'}
W087,None,{'station': 'W087', 'az': 228.588, 'dist': '178.619', 'pga': 0.419, 'date': '2011-12-05', 'time': '18:49:34'}
W08A,None,{'station': 'W08A', 'az': 240.633, 'dist': '178.073', 'pga': 0.538, 'date': '2011-12-05', 'time': '18:49:34'}
W08E,None,{'station': 'W08E', 'az': 238.022, 'dist': '177.665', 'pga': 0.658, 'date': '2011-12-05', 'time': '18:49:34'}
W095,None,{'station': 'W095', 'az': 240.513, 'dist': '183.683', 'pga': 0.359, 'date': '2011-12-05', 'time': '18:49:34'}
W096,None,{'station': 'W096', 'az': 244.758, 'dist': '147.555', 'pga': 0.538, 'date': '2011-12-05', 'time': '18:49:34'}
W001,None,{'station': 'W001', 'az': 48.056, 'dist': '59.1346', 'pga': 0.479, 'date': '2011-12-06', 'time': '07:53:16'}
W003,None,{'station': 'W003', 'az': 35.1675, 'dist': '104.176', 'pga': 0.419, 'date': '2011-12-06', 'time': '07:53:16'}
W008,None,{'station': 'W008', 'az': 35.1132, 'dist': '116.789', 'pga': 0.359, 'date': '2011-12-06', 'time': '07:53:16'}
W00A,None,{'station': 'W00A', 'az': 36.6308, 'dist': '93.9859', 'pga': 0.359, 'date': '2011-12-06', 'time': '07:53:16'}
W00F,None,{'station': 'W00F', 'az': 35.3207, 'dist': '122.902', 'pga': 0.538, 'date': '2011-12-06', 'time': '07:53:16'}
W014,None,{'station': 'W014', 'az': 31.8025, 'dist': '136.248', 'pga': 0.419, 'date': '2011-12-06', 'time': '07:53:16'}
W015,None,{'station': 'W015', 'az': 35.716, 'dist': '86.3258', 'pga': 0.538, 'date': '2011-12-06', 'time': '07:53:16'}
W017,None,{'station': 'W017', 'az': 48.9071, 'dist': '71.4601', 'pga': 0.538, 'date': '2011-12-06', 'time': '07:53:16'}
W018,None,{'station': 'W018', 'az': 53.4309, 'dist': '73.5653', 'pga': 0.359, 'date': '2011-12-06', 'time': '07:53:16'}
W019,None,{'station': 'W019', 'az': 55.4299, 'dist': '43.3303', 'pga': 1.136, 'date': '2011-12-06', 'time': '07:53:16'}
W01D,None,{'station': 'W01D', 'az': 39.9533, 'dist': '102.505', 'pga': 0.359, 'date': '2011-12-06', 'time': '07:53:16'}
W01F,None,{'station': 'W01F', 'az': 72.1893, 'dist': '35.4187', 'pga': 3.29, 'date': '2011-12-06', 'time': '07:53:16'}
W020,None,{'station': 'W020', 'az': 61.2365, 'dist': '47.1545', 'pga': 1.136, 'date': '2011-12-06', 'time': '07:53:16'}
W021,None,{'station': 'W021', 'az': 44.467, 'dist': '89.8815', 'pga': 1.196, 'date': '2011-12-06', 'time': '07:53:16'}
W042,None,{'station': 'W042', 'az': 24.2859, 'dist': '203.779', 'pga': 0.419, 'date': '2011-12-06', 'time': '07:53:16'}
W059,None,{'station': 'W059', 'az': 253.579, 'dist': '30.4089', 'pga': 2.512, 'date': '2011-12-06', 'time': '07:53:16'}
W072,None,{'station': 'W072', 'az': 4.43042, 'dist': '95.0749', 'pga': 0.479, 'date': '2011-12-06', 'time': '07:53:16'}
W077,None,{'station': 'W077', 'az': 344.394, 'dist': '79.9126', 'pga': 0.419, 'date': '2011-12-06', 'time': '07:53:16'}
W078,None,{'station': 'W078', 'az': 1.77721, 'dist': '79.7801', 'pga': 0.479, 'date': '2011-12-06', 'time': '07:53:16'}
W079,None,{'station': 'W079', 'az': 358.132, 'dist': '90.5179', 'pga': 0.419, 'date': '2011-12-06', 'time': '07:53:16'}
W07E,None,{'station': 'W07E', 'az': 347.12, 'dist': '98.6253', 'pga': 0.479, 'date': '2011-12-06', 'time': '07:53:16'}
W07F,None,{'station': 'W07F', 'az': 7.85332, 'dist': '94.2479', 'pga': 0.479, 'date': '2011-12-06', 'time': '07:53:16'}
W083,None,{'station': 'W083', 'az': 15.1465, 'dist': '116.174', 'pga': 1.376, 'date': '2011-12-06', 'time': '07:53:16'}
W084,None,{'station': 'W084', 'az': 3.08762, 'dist': '90.5494', 'pga': 0.299, 'date': '2011-12-06', 'time': '07:53:16'}
W087,None,{'station': 'W087', 'az': 356.872, 'dist': '57.6308', 'pga': 0.419, 'date': '2011-12-06', 'time': '07:53:16'}
W08A,None,{'station': 'W08A', 'az': 344.377, 'dist': '91.5527', 'pga': 5.981, 'date': '2011-12-06', 'time': '07:53:16'}
W08E,None,{'station': 'W08E', 'az': 346.131, 'dist': '83.8962', 'pga': 0.419, 'date': '2011-12-06', 'time': '07:53:16'}
W095,None,{'station': 'W095', 'az': 340.972, 'dist': '89.9557', 'pga': 0.479, 'date': '2011-12-06', 'time': '07:53:16'}
W096,None,{'station': 'W096', 'az': 358.397, 'dist': '112.816', 'pga': 0.598, 'date': '2011-12-06', 'time': '07:53:16'}
W001,None,{'station': 'W001', 'az': 244.195, 'dist': '98.3269', 'pga': 1.256, 'date': '2011-12-06', 'time': '13:59:56'}
W003,None,{'station': 'W003', 'az': 272.134, 'dist': '72.1431', 'pga': 0.419, 'date': '2011-12-06', 'time': '13:59:56'}
W008,None,{'station': 'W008', 'az': 281.337, 'dist': '66.1152', 'pga': 0.359, 'date': '2011-12-06', 'time': '13:59:56'}
W00A,None,{'station': 'W00A', 'az': 264.734, 'dist': '76.4282', 'pga': 0.359, 'date': '2011-12-06', 'time': '13:59:56'}
W00F,None,{'station': 'W00F', 'az': 286.21, 'dist': '63.4238', 'pga': 0.359, 'date': '2011-12-06', 'time': '13:59:56'}
W014,None,{'station': 'W014', 'az': 298.959, 'dist': '68.5919', 'pga': 0.479, 'date': '2011-12-06', 'time': '13:59:56'}
W015,None,{'station': 'W015', 'az': 261.454, 'dist': '82.7553', 'pga': 0.479, 'date': '2011-12-06', 'time': '13:59:56'}
W017,None,{'station': 'W017', 'az': 245.721, 'dist': '86.2092', 'pga': 0.479, 'date': '2011-12-06', 'time': '13:59:56'}
W018,None,{'station': 'W018', 'az': 242.235, 'dist': '82.9337', 'pga': 0.479, 'date': '2011-12-06', 'time': '13:59:56'}
W019,None,{'station': 'W019', 'az': 239.258, 'dist': '112.813', 'pga': 0.359, 'date': '2011-12-06', 'time': '13:59:56'}
W01D,None,{'station': 'W01D', 'az': 266.593, 'dist': '66.4479', 'pga': 0.419, 'date': '2011-12-06', 'time': '13:59:56'}
W01F,None,{'station': 'W01F', 'az': 234.211, 'dist': '122.097', 'pga': 0.419, 'date': '2011-12-06', 'time': '13:59:56'}
W020,None,{'station': 'W020', 'az': 236.864, 'dist': '109.056', 'pga': 0.419, 'date': '2011-12-06', 'time': '13:59:56'}
W021,None,{'station': 'W021', 'az': 255.17, 'dist': '71.7126', 'pga': 0.419, 'date': '2011-12-06', 'time': '13:59:56'}
W042,None,{'station': 'W042', 'az': 335.317, 'dist': '113.414', 'pga': 0.359, 'date': '2011-12-06', 'time': '13:59:56'}
W059,None,{'station': 'W059', 'az': 240.889, 'dist': '185.541', 'pga': 0.479, 'date': '2011-12-06', 'time': '13:59:56'}
W072,None,{'station': 'W072', 'az': 275.86, 'dist': '125.313', 'pga': 0.419, 'date': '2011-12-06', 'time': '13:59:56'}
W077,None,{'station': 'W077', 'az': 268.222, 'dist': '153.734', 'pga': 0.538, 'date': '2011-12-06', 'time': '13:59:56'}
W078,None,{'station': 'W078', 'az': 269.023, 'dist': '129.684', 'pga': 0.359, 'date': '2011-12-06', 'time': '13:59:56'}
W079,None,{'station': 'W079', 'az': 273.631, 'dist': '135.263', 'pga': 0.479, 'date': '2011-12-06', 'time': '13:59:56'}
W07E,None,{'station': 'W07E', 'az': 275.348, 'dist': '154.645', 'pga': 0.479, 'date': '2011-12-06', 'time': '13:59:56'}
W07F,None,{'station': 'W07F', 'az': 275.426, 'dist': '119.674', 'pga': 0.359, 'date': '2011-12-06', 'time': '13:59:56'}
W083,None,{'station': 'W083', 'az': 286.432, 'dist': '105.813', 'pga': 0.419, 'date': '2011-12-06', 'time': '13:59:56'}
W084,None,{'station': 'W084', 'az': 273.798, 'dist': '127.445', 'pga': 0.239, 'date': '2011-12-06', 'time': '13:59:56'}
W087,None,{'station': 'W087', 'az': 259.808, 'dist': '137.657', 'pga': 0.359, 'date': '2011-12-06', 'time': '13:59:56'}
W08A,None,{'station': 'W08A', 'az': 272.362, 'dist': '156.849', 'pga': 0.359, 'date': '2011-12-06', 'time': '13:59:56'}
W08E,None,{'station': 'W08E', 'az': 269.888, 'dist': '152.232', 'pga': 0.359, 'date': '2011-12-06', 'time': '13:59:56'}
W095,None,{'station': 'W095', 'az': 271.198, 'dist': '161.451', 'pga': 0.359, 'date': '2011-12-06', 'time': '13:59:56'}
W096,None,{'station': 'W096', 'az': 282.881, 'dist': '138.477', 'pga': 0.538, 'date': '2011-12-06', 'time': '13:59:56'}
W001,None,{'station': 'W001', 'az': 237.535, 'dist': '28.2472', 'pga': 0.778, 'date': '2011-12-07', 'time': '19:23:01'}
W003,None,{'station': 'W003', 'az': 345.953, 'dist': '31.3349', 'pga': 1.256, 'date': '2011-12-07', 'time': '19:23:01'}
W008,None,{'station': 'W008', 'az': 359.46, 'dist': '40.7413', 'pga': 0.598, 'date': '2011-12-07', 'time': '19:23:01'}
W00A,None,{'station': 'W00A', 'az': 330.762, 'dist': '23.6979', 'pga': 1.974, 'date': '2011-12-07', 'time': '19:23:01'}
W00F,None,{'station': 'W00F', 'az': 4.42471, 'dist': '45.6016', 'pga': 0.419, 'date': '2011-12-07', 'time': '19:23:01'}
W014,None,{'station': 'W014', 'az': 4.06724, 'dist': '61.1292', 'pga': 0.598, 'date': '2011-12-07', 'time': '19:23:01'}
W015,None,{'station': 'W015', 'az': 311.65, 'dist': '23.129', 'pga': 1.196, 'date': '2011-12-07', 'time': '19:23:01'}
W017,None,{'station': 'W017', 'az': 240.861, 'dist': '15.9456', 'pga': 0.837, 'date': '2011-12-07', 'time': '19:23:01'}
W018,None,{'station': 'W018', 'az': 218.57, 'dist': '13.9771', 'pga': 4.187, 'date': '2011-12-07', 'time': '19:23:01'}
W019,None,{'station': 'W019', 'az': 226.969, 'dist': '44.0575', 'pga': 0.419, 'date': '2011-12-07', 'time': '19:23:01'}
W01D,None,{'station': 'W01D', 'az': 355.641, 'dist': '23.8567', 'pga': 1.136, 'date': '2011-12-07', 'time': '19:23:01'}
W01F,None,{'station': 'W01F', 'az': 218.0, 'dist': '55.5931', 'pga': 0.419, 'date': '2011-12-07', 'time': '19:23:01'}
W020,None,{'station': 'W020', 'az': 219.702, 'dist': '41.574', 'pga': 0.359, 'date': '2011-12-07', 'time': '19:23:01'}
W021,None,{'station': 'W021', 'az': 333.15, 'dist': '10.5007', 'pga': 4.307, 'date': '2011-12-07', 'time': '19:23:01'}
W042,None,{'station': 'W042', 'az': 7.26072, 'dist': '131.929', 'pga': 0.359, 'date': '2011-12-07', 'time': '19:23:01'}
W059,None,{'station': 'W059', 'az': 237.072, 'dist': '115.808', 'pga': 0.419, 'date': '2011-12-07', 'time': '19:23:01'}
W072,None,{'station': 'W072', 'az': 303.773, 'dist': '72.4402', 'pga': 0.419, 'date': '2011-12-07', 'time': '19:23:01'}
W077,None,{'station': 'W077', 'az': 284.214, 'dist': '91.9545', 'pga': 0.538, 'date': '2011-12-07', 'time': '19:23:01'}
W078,None,{'station': 'W078', 'az': 291.178, 'dist': '69.8746', 'pga': 0.479, 'date': '2011-12-07', 'time': '19:23:01'}
W079,None,{'station': 'W079', 'az': 297.038, 'dist': '79.1853', 'pga': 0.419, 'date': '2011-12-07', 'time': '19:23:01'}
W07E,None,{'station': 'W07E', 'az': 295.004, 'dist': '98.7957', 'pga': 0.479, 'date': '2011-12-07', 'time': '19:23:01'}
W07F,None,{'station': 'W07F', 'az': 305.366, 'dist': '67.0649', 'pga': 0.957, 'date': '2011-12-07', 'time': '19:23:01'}
W083,None,{'station': 'W083', 'az': 327.156, 'dist': '68.4533', 'pga': 1.794, 'date': '2011-12-07', 'time': '19:23:01'}
W084,None,{'station': 'W084', 'az': 299.798, 'dist': '72.257', 'pga': 0.239, 'date': '2011-12-07', 'time': '19:23:01'}
